Subject,Condition,Trial,Segment,Duration,VerticalSize,HorizontalSize,AbsoluteSize,AverageAbsoluteVelocity,AverageNormalizedJerkPerTrial,AveragePenPressure
2,GEN,2,17,0.1021,-0.0301,0.0871,0.0922,1.0115,13.3519,347.25
2,GEN,2,18,0.073,0.015,0.0949,0.0961,1.2266,13.3519,331
2,GEN,2,19,0.2172,-0.1361,-0.0959,0.1665,0.9862,13.3519,339.674
2,GEN,2,20,0.2368,0.1421,0.2077,0.2516,1.3405,13.3519,222.063
2,GEN,2,21,0.1412,-0.1095,0.0621,0.1259,1.179,13.3519,318.786
2,GEN,2,22,0.0885,0.0563,0.0674,0.0878,1.2881,13.3519,339.833
2,GEN,2,23,0.0992,-0.0575,0.0798,0.0984,1.1323,13.3519,372.842
2,GEN,2,24,0.1394,0.1237,0.0462,0.132,1.465,13.3519,361.929
2,GEN,2,25,0.1255,-0.1197,-0.05,0.1297,1.9275,13.3519,386.08
2,GEN,2,26,0.0826,0.0799,0.1145,0.1396,1.774,13.3519,209.529
2,GEN,2,27,0.0845,-0.0675,0.0096,0.0681,1.0555,13.3519,366.941
2,GEN,2,28,0.4396,0.6285,0.3678,0.7282,4.9971,13.3519,148.568
2,GEN,2,29,0.2593,-0.6196,0.0464,0.6213,3.5084,13.3519,0
2,GEN,2,30,0.1952,0.1927,-0.1209,0.2275,1.2833,13.3519,5.92308
2,GEN,3,1,0.1141,0.0322,0.0974,0.1026,0.9347,18.93,311.609
2,GEN,3,2,0.4077,-0.2827,-0.0403,0.2856,0.8114,18.93,472.915
2,GEN,3,3,0.1458,0.0615,-0.1918,0.2014,1.3884,18.93,624.759
2,GEN,3,4,0.0688,-0.0092,0.0346,0.0358,0.5704,18.93,434.357
2,GEN,3,5,0.3441,0.0967,0.321,0.3353,1.0389,18.93,258.464
2,GEN,3,6,0.2166,-0.1233,0.1004,0.159,1.183,18.93,71.9302
2,GEN,3,7,0.2624,0.1355,0.0766,0.1556,0.7528,18.93,19.9423
2,GEN,3,8,0.2025,-0.1425,-0.1111,0.1808,1.4456,18.93,487.488
2,GEN,3,9,0.1704,0.1231,0.123,0.174,1.2438,18.93,500.382
2,GEN,3,10,0.1233,-0.0987,0.0425,0.1075,0.9844,18.93,460.16
2,GEN,3,11,0.1087,0.0957,0.0907,0.1319,1.3982,18.93,435.333
2,GEN,3,12,0.1386,-0.1162,-0.0132,0.117,0.8577,18.93,427.214
2,GEN,3,13,0.1414,0.128,0.1034,0.1645,1.3629,18.93,428.5
2,GEN,3,14,0.2094,-0.1128,0.1326,0.1741,0.9589,18.93,412.595
2,GEN,3,15,0.1275,0.131,0.0719,0.1494,1.3154,18.93,377.885
2,GEN,3,16,0.3782,-0.1354,0.0411,0.1415,0.9972,18.93,371.533
2,GEN,3,17,0.2564,0.0929,0.2212,0.2399,1.1538,18.93,204.788
2,GEN,3,18,0.1457,-0.0871,0.07,0.1117,0.9741,18.93,332.103
2,GEN,3,19,0.104,0.0599,0.0818,0.1014,1.3241,18.93,361.571
2,GEN,3,20,0.1062,-0.0466,0.0687,0.0831,0.9079,18.93,386.048
2,GEN,3,21,0.1326,0.1129,0.0497,0.1233,1.672,18.93,379.308
2,GEN,3,22,0.1387,-0.1289,-0.046,0.1369,1.9659,18.93,421.893
2,GEN,3,23,0.083,0.0816,0.0756,0.1113,1.4945,18.93,318.059
2,GEN,3,24,0.0768,-0.0569,0.0624,0.0844,1.2609,18.93,411.6
2,GEN,3,25,0.5485,0.6028,0.4605,0.7586,5.7037,18.93,124.227
2,GEN,3,26,0.2991,-0.6036,0.0043,0.6036,2.5851,18.93,-0.033333
2,GEN,3,27,0.1191,0.0546,-0.0756,0.0932,0.8059,18.93,0
2,GEN,3,28,0.1255,-0.0412,0.0504,0.0651,0.6465,18.93,172.192
2,GEN,3,29,0.1301,0.1708,0.0713,0.1851,1.8153,18.93,252.538
2,GEN,3,30,0.1618,-0.2057,0.0254,0.2072,1.2997,18.93,287.625
2,GEN,4,1,0.1153,0.0232,0.0978,0.1005,0.8568,31.5502,285.375
2,GEN,4,2,0.3805,-0.2783,-0.0952,0.2941,1.0109,31.5502,395.895
2,GEN,4,3,0.5574,0.1483,0.2513,0.2918,1.0299,31.5502,377.523
2,GEN,4,4,0.2357,-0.1781,0.1175,0.2134,1.7092,31.5502,59.5532
2,GEN,4,5,0.3394,0.175,0.0643,0.1864,0.7219,31.5502,24.3382
2,GEN,4,6,0.205,-0.1377,-0.0854,0.162,1.4787,31.5502,440.976
2,GEN,4,7,0.1541,0.1159,0.1206,0.1672,1.3508,31.5502,423.774
2,GEN,4,8,0.3845,-0.1193,0.1233,0.1715,0.9564,31.5502,386.87
2,GEN,4,9,0.1232,0.132,0.1027,0.1673,1.4826,31.5502,359.92
2,GEN,4,10,0.1713,-0.1142,0.101,0.1524,1.0316,31.5502,320.147
2,GEN,4,11,0.1343,0.1262,0.0798,0.1493,1.4177,31.5502,292.926
2,GEN,4,12,0.3324,-0.1188,0.0667,0.1362,1.1858,31.5502,316.409
2,GEN,4,13,0.2569,0.0877,0.2255,0.2419,1.2264,31.5502,133.096
2,GEN,4,14,0.1467,-0.0848,0.0924,0.1254,1.0329,31.5502,307
2,GEN,4,15,0.3368,0.1408,0.2212,0.2622,1.3628,31.5502,344.373
2,GEN,4,16,0.1372,-0.1225,-0.052,0.1331,2.006,31.5502,403.25
2,GEN,4,17,0.0925,0.0847,0.0951,0.1274,1.5852,31.5502,397.056
2,GEN,4,18,0.0756,-0.0541,0.0306,0.0621,0.9785,31.5502,442.933
2,GEN,4,19,0.22,0.1948,-0.3629,0.4118,2.7131,31.5502,221.591
2,GEN,4,20,0.1319,-0.0753,-0.2371,0.2487,2.1744,31.5502,105.259
2,GEN,4,21,0.1226,0.357,1.7813,1.8167,15.1995,31.5502,0
2,GEN,4,22,0.2798,-0.4775,-0.5161,0.7031,2.9965,31.5502,0
2,GEN,4,23,0.0952,0.0818,-0.0984,0.1279,1.4804,31.5502,0
2,GEN,4,24,0.2638,-0.0967,-0.0747,0.1222,0.7884,31.5502,47.6792
2,GEN,4,25,0.1354,0.1693,0.1033,0.1983,1.7683,31.5502,208.926
2,GEN,4,26,0.1821,-0.2196,0.0161,0.2202,1.2377,31.5502,275.139
2,GEN,4,27,0.1525,0.1983,0.0977,0.2211,1.6822,31.5502,379.323
2,GEN,4,28,0.1946,-0.2035,0.0918,0.2232,1.3428,31.5502,350.744
2,GEN,4,29,0.1468,0.2059,0.0872,0.2236,1.7628,31.5502,388.345
2,GEN,4,30,0.1919,-0.2029,0.1417,0.2475,1.557,31.5502,367.872
2,GEN,5,1,0.3265,-0.2463,-0.0377,0.2491,0.9103,18.7149,170.561
2,GEN,5,2,0.1104,0.0645,-0.1545,0.1674,1.5292,18.7149,403.818
2,GEN,5,3,0.1011,-0.0129,0.0254,0.0285,0.3028,18.7149,240.2
2,GEN,5,4,0.3207,0.1136,0.2378,0.2635,0.9227,18.7149,177.828
2,GEN,5,5,0.2262,-0.159,0.0792,0.1777,1.2227,18.7149,76.7174
2,GEN,5,6,0.3199,0.1247,0.0857,0.1513,0.6376,18.7149,11.4921
2,GEN,5,7,0.1906,-0.1543,-0.117,0.1936,1.5324,18.7149,274.487
2,GEN,5,8,0.161,0.1275,0.1076,0.1668,1.3124,18.7149,258.281
2,GEN,5,9,0.1293,-0.0987,0.0486,0.11,0.9697,18.7149,259.269
2,GEN,5,10,0.1089,0.1096,0.0877,0.1404,1.5653,18.7149,247.476
2,GEN,5,11,0.1208,-0.1037,-0.0081,0.1041,0.8531,18.7149,226.52
2,GEN,5,12,0.1234,0.122,0.09,0.1516,1.3912,18.7149,204.25
2,GEN,5,13,0.1796,-0.1251,0.0867,0.1522,0.983,18.7149,172.444
2,GEN,5,14,0.1421,0.1101,0.0592,0.125,1.0939,18.7149,205.138
2,GEN,5,15,0.3313,-0.1322,0.0563,0.1437,1.1008,18.7149,186.409
2,GEN,5,16,0.2442,0.1147,0.2073,0.2369,1.2019,18.7149,140.469
2,GEN,5,17,0.1498,-0.0953,0.083,0.1264,1.0137,18.7149,267.033
2,GEN,5,18,0.0964,0.0616,0.0633,0.0883,1.1578,18.7149,286.684
2,GEN,5,19,0.1212,-0.0761,0.0641,0.0995,1.0029,18.7149,304.5
2,GEN,5,20,0.128,0.127,0.0519,0.1372,1.7453,18.7149,319.654
2,GEN,5,21,0.1329,-0.1146,-0.0531,0.1263,1.8833,18.7149,332.538
2,GEN,5,22,0.0877,0.0732,0.1035,0.1268,1.5065,18.7149,151.722
2,GEN,5,23,0.089,-0.0516,0.0294,0.0594,0.8383,18.7149,259.278
2,GEN,5,24,0.4525,0.5063,0.6035,0.7877,4.4746,18.7149,99.6444
2,GEN,5,25,0.3231,-0.5386,-0.2869,0.6102,2.7834,18.7149,0
2,GEN,5,26,0.4167,0.1862,0.089,0.2064,0.8809,18.7149,79.3253
2,GEN,5,27,0.1633,-0.1719,0.0135,0.1725,1.0609,18.7149,182.667
2,GEN,5,28,0.1492,0.2172,0.1031,0.2404,1.825,18.7149,251.1
2,GEN,5,29,0.2145,-0.1937,0.1013,0.2186,1.2434,18.7149,246
2,GEN,5,30,0.1395,0.1925,0.0848,0.2104,1.8491,18.7149,250.852
2,GEN,6,1,0.1116,0.0317,0.1247,0.1287,1.1564,14.4647,189.87
2,GEN,6,2,0.3781,-0.269,-0.0704,0.2781,0.9245,14.4647,286.293
2,GEN,6,3,0.119,0.0614,-0.1624,0.1736,1.509,14.4647,452.375
2,GEN,6,4,0.062,-0.0071,0.017,0.0184,0.3227,14.4647,354.846
2,GEN,6,5,0.1563,0.0862,0.104,0.1351,0.8826,14.4647,0
2,GEN,6,6,0.0582,-0.0027,0.0172,0.0174,0.3381,14.4647,126.083
2,GEN,6,7,0.1344,0.0353,0.2056,0.2086,1.5906,14.4647,394.615
2,GEN,6,8,0.2616,-0.2204,0.0726,0.232,1.5374,14.4647,53.717
2,GEN,6,9,0.2954,0.1688,0.046,0.175,0.7328,14.4647,36.0508
2,GEN,6,10,0.1844,-0.147,-0.0842,0.1695,1.5465,14.4647,369.189
2,GEN,6,11,0.1313,0.1244,0.1256,0.1767,1.4874,14.4647,209.038
2,GEN,6,12,0.1332,-0.1038,0.0395,0.1111,1.0247,14.4647,282.63
2,GEN,6,13,0.1033,0.1022,0.0744,0.1264,1.5037,14.4647,259.8
2,GEN,6,14,0.1289,-0.1059,0.0032,0.106,0.8313,14.4647,200.269
2,GEN,6,15,0.1189,0.1367,0.0721,0.1545,1.4069,14.4647,158.75
2,GEN,6,16,0.2056,-0.136,0.1102,0.175,1.0016,14.4647,186.317
2,GEN,6,17,0.3181,0.1341,0.2847,0.3147,1.276,14.4647,204.016
2,GEN,6,18,0.1597,-0.1372,-0.1301,0.1891,1.2459,14.4647,191.774
2,GEN,6,19,0.2409,0.1198,0.1893,0.224,1.1178,14.4647,104.633
2,GEN,6,20,0.1481,-0.1132,0.0684,0.1323,1.0661,14.4647,232.862
2,GEN,6,21,0.0955,0.061,0.0849,0.1045,1.2501,14.4647,144.895
2,GEN,6,22,0.1138,-0.0475,0.05,0.069,0.7953,14.4647,220
2,GEN,6,23,0.1322,0.1279,0.0834,0.1527,1.8475,14.4647,235.407
2,GEN,6,24,0.1315,-0.1433,-0.091,0.1697,2.0981,14.4647,358.885
2,GEN,6,25,0.079,0.0543,0.1064,0.1194,1.6261,14.4647,280.188
2,GEN,6,26,0.079,-0.0482,0.0617,0.0783,1.2853,14.4647,374.188
2,GEN,6,27,0.4696,0.608,0.7049,0.9308,5.3607,14.4647,105.624
2,GEN,6,28,0.2405,-0.6296,-0.2975,0.6964,4.4061,14.4647,0
2,GEN,6,29,0.1776,0.1083,-0.094,0.1435,0.97,14.4647,0
2,GEN,6,30,0.1581,-0.0663,0.0293,0.0724,0.7096,14.4647,78.5938
2,GEN,7,1,0.0782,0.0107,0.0484,0.0496,0.6562,16.6097,146.563
2,GEN,7,2,0.3731,-0.2344,-0.0584,0.2416,0.7516,16.6097,218.827
2,GEN,7,3,0.1179,0.049,-0.1445,0.1526,1.3031,16.6097,440.391
2,GEN,7,4,0.0706,-0.0014,0.0079,0.008,0.1463,16.6097,303.286
2,GEN,7,5,0.1783,0.0794,0.0953,0.124,0.742,16.6097,9.58333
2,GEN,7,6,0.0581,-0.0071,0.0487,0.0492,0.8875,16.6097,315.583
2,GEN,7,7,0.1042,0.0148,0.1239,0.1248,1.1546,16.6097,442.381
2,GEN,7,8,0.2429,-0.1516,0.0443,0.1579,1.1851,16.6097,45.9167
2,GEN,7,9,0.2387,0.1291,0.1031,0.1653,0.8975,16.6097,12.1458
2,GEN,7,10,0.1926,-0.146,-0.0962,0.1748,1.5765,16.6097,262.474
2,GEN,7,11,0.1417,0.1219,0.106,0.1616,1.3251,16.6097,215.552
2,GEN,7,12,0.1368,-0.1001,0.0396,0.1077,0.9745,16.6097,218.778
2,GEN,7,13,0.1077,0.1036,0.0886,0.1363,1.4598,16.6097,217.773
2,GEN,7,14,0.1221,-0.1015,9.00E-04,0.1016,0.855,16.6097,219.625
2,GEN,7,15,0.1197,0.1044,0.0749,0.1285,1.2601,16.6097,242.417
2,GEN,7,16,0.2054,-0.1134,0.1249,0.1687,0.9306,16.6097,255.634
2,GEN,7,17,0.1203,0.1122,0.0681,0.1313,1.4116,16.6097,267.5
2,GEN,7,18,0.0922,-0.0405,0.0388,0.056,0.6834,16.6097,265.842
2,GEN,7,19,0.0797,0.0206,0.1204,0.1222,1.504,16.6097,254.938
2,GEN,7,20,0.2126,-0.1108,-0.0681,0.13,0.8244,16.6097,207.857
2,GEN,7,21,0.2063,0.1102,0.1419,0.1797,0.9884,16.6097,148.317
2,GEN,7,22,0.153,-0.0816,0.0646,0.1041,0.841,16.6097,291.71
2,GEN,7,23,0.098,0.0466,0.0465,0.0658,0.8719,16.6097,266.368
2,GEN,7,24,0.1034,-0.0589,0.0488,0.0764,0.8435,16.6097,312.571
2,GEN,7,25,0.1338,0.1218,0.0863,0.1493,1.4648,16.6097,302.963
2,GEN,7,26,0.1453,-0.1022,-0.0649,0.121,1.8663,16.6097,365.552
2,GEN,7,27,0.5743,0.3399,-0.4422,0.5578,1.6458,16.6097,173.235
2,GEN,7,28,0.2084,-0.1714,1.1755,1.1879,9.5285,16.6097,-0.595238
2,GEN,7,29,0.1367,0.0856,0.2528,0.2669,3.6482,16.6097,-0.074074
2,GEN,7,30,0.1608,-0.284,-0.4411,0.5246,3.3492,16.6097,0
2,GEN,8,1,0.3227,-0.2282,-0.0281,0.2299,0.818,12.5177,169.277
2,GEN,8,2,0.1331,0.0564,-0.1384,0.1495,1.1404,12.5177,342.185
2,GEN,8,3,0.0621,-0.0054,0.0105,0.0118,0.2299,12.5177,200.25
2,GEN,8,4,0.3022,0.0816,0.2333,0.2472,0.8704,12.5177,115.443
2,GEN,8,5,0.1934,-0.1004,0.121,0.1572,1.3308,12.5177,51.8421
2,GEN,8,6,0.2574,0.1151,0.0535,0.1269,0.7208,12.5177,18.5385
2,GEN,8,7,0.1907,-0.154,-0.0919,0.1793,1.5444,12.5177,265.605
2,GEN,8,8,0.1325,0.1425,0.1195,0.186,1.6705,12.5177,250.269
2,GEN,8,9,0.1226,-0.1148,0.0439,0.1229,1.1848,12.5177,237.76
2,GEN,8,10,0.1063,0.1032,0.0774,0.129,1.4487,12.5177,235.714
2,GEN,8,11,0.1218,-0.113,0.0065,0.1132,0.9515,12.5177,232.708
2,GEN,8,12,0.1167,0.1329,0.0807,0.1554,1.4875,12.5177,251.708
2,GEN,8,13,0.202,-0.132,0.1196,0.1782,1.0036,12.5177,229.15
2,GEN,8,14,0.128,0.1358,0.0739,0.1546,1.3809,12.5177,206.192
2,GEN,8,15,0.3296,-0.1412,0.0642,0.1552,1.1331,12.5177,200.5
2,GEN,8,16,0.2464,0.1041,0.1871,0.2141,1.1963,12.5177,142.837
2,GEN,8,17,0.1447,-0.0988,0.0532,0.1122,0.9485,12.5177,265.379
2,GEN,8,18,0.0939,0.0629,0.0847,0.1055,1.3412,12.5177,231.789
2,GEN,8,19,0.1004,-0.0475,0.0658,0.0812,0.9465,12.5177,267.7
2,GEN,8,20,0.1257,0.1236,0.0591,0.137,1.4318,12.5177,268.44
2,GEN,8,21,0.1305,-0.1168,-0.0678,0.1351,2.1088,12.5177,273.577
2,GEN,8,22,0.0933,0.0654,0.087,0.1089,1.3885,12.5177,219.526
2,GEN,8,23,0.0907,-0.048,0.0798,0.0931,1.1418,12.5177,283.722
2,GEN,8,24,0.202,0.2257,-0.3865,0.4476,3.1215,12.5177,134.225
2,GEN,8,25,0.0518,-0.0157,0.0171,0.0232,0.6688,12.5177,331
2,GEN,8,26,0.0552,0.033,-0.3003,0.3021,5.8485,12.5177,0
2,GEN,8,27,0.0492,-0.0389,-0.2896,0.2922,6.1022,12.5177,0
2,GEN,8,28,0.0919,0.3262,1.0145,1.0656,11.6641,12.5177,0
2,GEN,8,29,0.3225,-0.5477,0.4272,0.6946,3.3908,12.5177,0
2,GEN,8,30,0.1797,0.0828,-0.1429,0.1652,0.9271,12.5177,0
2,GEN,9,1,0.3621,-0.2412,-0.0859,0.256,0.8296,11.5621,201.521
2,GEN,9,2,0.1315,0.0568,-0.1121,0.1257,0.9616,11.5621,348.038
2,GEN,9,3,0.0552,-0.0054,0.0145,0.0155,0.3087,11.5621,152.091
2,GEN,9,4,0.3465,0.1085,0.2853,0.3052,0.9476,11.5621,168.829
2,GEN,9,5,0.2041,-0.1565,0.0268,0.1588,1.2348,11.5621,48.625
2,GEN,9,6,0.2463,0.1269,0.1245,0.1778,0.9727,11.5621,33.88
2,GEN,9,7,0.1906,-0.1651,-0.0834,0.185,1.6139,11.5621,286.763
2,GEN,9,8,0.128,0.1371,0.1036,0.1718,1.5427,11.5621,226.44
2,GEN,9,9,0.1378,-0.1257,0.0503,0.1354,1.1509,11.5621,240.357
2,GEN,9,10,0.1046,0.1167,0.0707,0.1365,1.5327,11.5621,176.19
2,GEN,9,11,0.1253,-0.1136,-0.0031,0.1136,0.9372,11.5621,177.32
2,GEN,9,12,0.1203,0.1376,0.1117,0.1772,1.6594,11.5621,180.417
2,GEN,9,13,0.1695,-0.1217,0.0954,0.1546,1.0982,11.5621,192.029
2,GEN,9,14,0.1417,0.1422,0.0747,0.1606,1.336,11.5621,208.25
2,GEN,9,15,0.0851,-0.0265,0.0382,0.0465,0.6292,11.5621,203.588
2,GEN,9,16,0.0797,0.0205,0.1077,0.1096,1.3406,11.5621,204.938
2,GEN,9,17,0.1973,-0.1221,-0.116,0.1684,0.9797,11.5621,220.2
2,GEN,9,18,0.2565,0.1016,0.1913,0.2166,1.1372,11.5621,134.51
2,GEN,9,19,0.1413,-0.1032,0.0548,0.1168,0.9936,11.5621,247.429
2,GEN,9,20,0.0981,0.0641,0.1003,0.119,1.3947,11.5621,300.95
2,GEN,9,21,0.1111,-0.0535,0.0737,0.0911,0.9158,11.5621,306.364
2,GEN,9,22,0.1215,0.1409,0.0608,0.1534,1.5841,11.5621,338.625
2,GEN,9,23,0.1388,-0.1366,-0.0714,0.1542,1.962,11.5621,351.929
2,GEN,9,24,0.0926,0.057,0.0817,0.0996,1.1333,11.5621,212.579
2,GEN,9,25,0.1058,-0.05,0.0417,0.0651,0.8124,11.5621,328.333
2,GEN,9,26,0.2328,0.2585,-0.3997,0.476,2.9788,11.5621,192.065
2,GEN,9,27,0.0553,-0.0173,0.033,0.0373,0.6881,11.5621,314
2,GEN,9,28,0.0503,0.022,-0.1089,0.1111,2.4553,11.5621,0
2,GEN,9,29,0.0624,-0.0625,-0.0397,0.074,3.5531,11.5621,0
2,GEN,9,30,0.075,0.1642,1.0647,1.0773,14.5895,11.5621,0
2,GEN,10,1,0.0814,0.0138,0.052,0.0538,0.7008,11.8129,154.471
2,GEN,10,2,0.3946,-0.2658,-0.0573,0.2719,0.7999,11.8129,205.608
2,GEN,10,3,0.4912,0.1654,0.1194,0.204,0.8993,11.8129,250.786
2,GEN,10,4,0.2347,-0.1404,0.138,0.1968,1.3296,11.8129,77.5745
2,GEN,10,5,0.2218,0.1171,0.0716,0.1373,0.8794,11.8129,34.7045
2,GEN,10,6,0.1663,-0.149,-0.1169,0.1894,1.7129,11.8129,403.424
2,GEN,10,7,0.1153,0.1193,0.1184,0.1681,1.6787,11.8129,340.125
2,GEN,10,8,0.1115,-0.1042,0.0567,0.1186,1.2853,11.8129,318.045
2,GEN,10,9,0.0988,0.1158,0.1054,0.1566,1.7963,11.8129,302.75
2,GEN,10,10,0.1127,-0.1283,0.0034,0.1284,1.173,11.8129,305.545
2,GEN,10,11,0.1139,0.1321,0.0644,0.147,1.4734,11.8129,335.261
2,GEN,10,12,0.2071,-0.1298,0.1066,0.1679,1.0442,11.8129,313.073
2,GEN,10,13,0.1302,0.1273,0.0885,0.155,1.4156,11.8129,299.385
2,GEN,10,14,0.0902,-0.0293,0.0715,0.0772,0.9428,11.8129,292.778
2,GEN,10,15,0.0753,0.0294,0.103,0.1071,1.3982,11.8129,289.267
2,GEN,10,16,0.2446,-0.1486,-0.0769,0.1673,1.3174,11.8129,215.796
2,GEN,10,17,0.1423,0.1094,0.1497,0.1854,1.4853,11.8129,198.207
2,GEN,10,18,0.1353,-0.0901,0.0664,0.112,1.0327,11.8129,278.889
2,GEN,10,19,0.0965,0.0683,0.0886,0.1118,1.4187,11.8129,197.053
2,GEN,10,20,0.1136,-0.0704,0.0655,0.0962,1.0842,11.8129,274.478
2,GEN,10,21,0.1242,0.1371,0.1007,0.1701,1.9969,11.8129,281
2,GEN,10,22,0.1178,-0.1386,-0.0983,0.1699,2.443,11.8129,345.522
2,GEN,10,23,0.0859,0.0802,0.1317,0.1542,1.919,11.8129,248.556
2,GEN,10,24,0.0814,-0.0704,0.0799,0.1065,1.4795,11.8129,335.313
2,GEN,10,25,0.1924,0.3154,-0.4865,0.5798,3.8737,11.8129,98.8158
2,GEN,10,26,0.0651,-0.0233,0.0621,0.0663,1.0501,11.8129,400
2,GEN,10,27,0.0615,0.0524,-0.3187,0.323,5.3248,11.8129,0
2,GEN,10,28,0.0646,-0.0766,-0.2403,0.2522,4.8726,11.8129,0
2,GEN,10,29,0.0923,0.0605,1.263,1.2645,14.337,11.8129,-0.666667
2,GEN,10,30,0.2304,-0.3265,0.2278,0.3981,2.7715,11.8129,-0.086957
3,DNM,1,1,0.1464,-0.5413,-0.1204,0.5546,3.8607,16.9623,530.483
3,DNM,1,2,0.2152,0.6352,-0.0391,0.6364,3.0457,16.9623,273.767
3,DNM,1,3,0.2433,-0.6942,-0.1791,0.717,4.4571,16.9623,633.735
3,DNM,1,4,0.2106,0.2586,0.6263,0.6776,3.7548,16.9623,207.952
3,DNM,1,5,0.123,-0.2072,-0.0322,0.2097,1.7665,16.9623,665.667
3,DNM,1,6,0.1859,0.3537,0.0613,0.359,2.1325,16.9623,297.289
3,DNM,1,7,0.1512,-0.1613,0.4592,0.4867,3.2751,16.9623,37.4333
3,DNM,1,8,0.0945,0.1095,-0.0568,0.1233,1.5303,16.9623,294.105
3,DNM,1,9,0.1233,-0.3519,-0.2482,0.4306,3.829,16.9623,486.958
3,DNM,1,10,0.1096,0.3002,0.3035,0.4269,3.9913,16.9623,431.864
3,DNM,1,11,0.1254,-0.2895,-0.0668,0.2971,2.7616,16.9623,664.4
3,DNM,1,12,0.1058,0.2724,0.2565,0.3741,3.7729,16.9623,94.1429
3,DNM,1,13,0.1413,-0.2625,-0.0624,0.2698,1.8754,16.9623,566.172
3,DNM,1,14,0.1155,0.3066,0.2421,0.3906,3.5554,16.9623,506.087
3,DNM,1,15,0.1499,-0.3293,-0.037,0.3313,2.4869,16.9623,620.2
3,DNM,1,16,0.105,0.3275,0.3422,0.4736,4.6987,16.9623,83.0952
3,DNM,1,17,0.2019,-0.229,-0.1642,0.2817,1.6204,16.9623,90.925
3,DNM,1,18,0.1269,0.2178,0.172,0.2775,2.3226,16.9623,482.346
3,DNM,1,19,0.149,-0.3222,-0.0425,0.3249,3.4901,16.9623,608.621
3,DNM,1,20,0.1516,0.4127,0.7292,0.8379,5.5432,16.9623,41.2903
3,DNM,1,21,0.1401,-0.2881,0.008,0.2882,3.0761,16.9623,0
3,DNM,1,22,0.3418,0.2182,0.064,0.2274,0.8967,16.9623,0
3,DNM,1,23,0.123,-0.4003,-0.2765,0.4865,3.9012,16.9623,392.36
3,DNM,1,24,0.119,0.4506,0.3005,0.5416,4.728,16.9623,453.261
3,DNM,1,25,0.1342,-0.346,0.0793,0.355,2.9558,16.9623,641.074
3,DNM,1,26,0.1872,0.6529,0.3829,0.7569,4.249,16.9623,40.5789
3,DNM,1,27,0.1515,-0.6528,-0.2259,0.6907,4.913,16.9623,341.7
3,DNM,1,28,0.0902,0.0318,0.1687,0.1717,1.8541,16.9623,0
3,DNM,1,29,0.1324,-0.0631,-0.0016,0.0631,0.5169,16.9623,690.926
3,DNM,1,30,0.1349,0.5061,1.0534,1.1687,9.4201,16.9623,50.8519
3,DNM,2,1,0.15,-0.6921,-1.0616,1.2673,8.2464,6.2778,360.774
3,DNM,2,2,0.0961,0.1908,0.2471,0.3122,3.3616,6.2778,492.316
3,DNM,2,3,0.0851,-0.1512,0.2032,0.2533,3.1832,6.2778,585.294
3,DNM,2,4,0.146,0.6341,0.2743,0.6909,5.4139,6.2778,514.517
3,DNM,2,5,0.1222,-0.6207,-0.198,0.6515,5.6737,6.2778,586
3,DNM,2,6,0.0899,0.1816,0.4241,0.4613,5.1609,6.2778,372.444
3,DNM,2,7,0.0835,-0.1499,-0.0381,0.1546,2.155,6.2778,551.941
3,DNM,2,8,0.0835,0.1123,0.2348,0.2603,3.1081,6.2778,422.706
3,DNM,2,9,0.1044,-0.1225,0.0395,0.1287,1.6931,6.2778,590.333
3,DNM,2,10,0.1157,0.219,0.4227,0.4761,4.1436,6.2778,234.13
3,DNM,2,11,0.1619,-0.3188,-0.3444,0.4693,3.0052,6.2778,461.406
3,DNM,2,12,0.1491,0.4028,0.3899,0.5606,3.8787,6.2778,390
3,DNM,2,13,0.1387,-0.348,0.1746,0.3893,4.3871,6.2778,512.929
3,DNM,2,14,0.0427,0.0227,0.6297,0.6301,16.0186,6.2778,496.375
3,DNM,2,15,0.1089,-0.118,0.7461,0.7554,6.9235,6.2778,702.045
3,DNM,2,16,0.0571,0.0231,-0.0024,0.0232,0.4992,6.2778,808.182
3,DNM,2,17,0.1597,-0.3245,0.1966,0.3794,2.7667,10.0226,54.6563
3,DNM,2,18,0.1132,0.6561,0.0505,0.6581,7.1244,10.0226,0
3,DNM,2,19,0.1484,-0.0855,-0.3616,0.3716,2.7874,10.0226,2.86207
3,DNM,2,20,0.0527,0.0681,-0.5416,0.5459,10.6196,10.0226,0
3,DNM,2,21,0.0424,-0.0367,-0.5242,0.5255,12.0575,10.0226,102.25
3,DNM,2,22,0.1334,0.4618,0.6972,0.8363,11.4687,10.0226,58.3333
3,DNM,2,23,0.0563,-0.1601,-0.4415,0.4696,8.2862,10.0226,51.9091
3,DNM,2,24,0.0727,0.0982,0.2147,0.2361,3.6239,10.0226,43.8
3,DNM,2,25,0.3176,-1.1793,1.3046,1.7586,8.0628,10.0226,0
3,DNM,2,26,0.1587,1.1643,0.0302,1.1646,7.3449,10.0226,110.813
3,DNM,2,27,0.1188,-0.7954,0.3583,0.8724,8.1349,10.0226,32.8333
3,DNM,2,28,0.1401,0.8842,0.334,0.9452,7.5658,10.0226,155.643
3,DNM,2,29,0.1274,-1.0319,0.0525,1.0332,8.5944,10.0226,76.76
3,DNM,2,30,0.0969,0.323,0.3518,0.4776,4.8552,10.0226,115.85
3,DNM,3,1,0.1705,0.6069,0.0092,0.607,3.6317,16.5253,241.206
